,text,cluster_id,centroid
1116,here is a michael brown supporter she says whites are just evil albino black babies seriously  ,0,False
1117, muslim jihadi fighters book tickets on cruise ships to syria and iraq ,0,False
1118, stegosaurus hissed like a snake pterodactyl sounded like a crow rex like a cross between a parrot and an elephant,0,False
1119,stupid restaurant making customers pay minimum wage fee ,0,False
1120, lou gehrig had hand fractures in his career played in straight games ironhorse yankees ,0,False
1121,epic mickey time two and a half men while i shiver tht sounds more like it ,0,False
1122,foto i am a python albino sea turtle i think you mean soul of the ocean ,0,False
1123, kirkland two birds with one stone biggs ,0,False
1124, its time amendamendment it was written to protect newly freed ex slaves its lived its purpose time to end anchor baby loophole,0,False
1125, texas ranchers terrorists reportedly caught at border feds clam up ,0,False
1126,jihadis circulating a video of the killing by boko haram of a nigerian pilot captured after his helicopter was shoot down,0,False
1127,some lying ass hoes ,0,False
1128, move out of our country  ,0,False
1129, move out of our country  ,0,False
1130,why do so many filthy wetback half breed spic savages live in los angeles none of them have any right at all to be here ,0,False
1131, ahmed and retard mikey for special olympic boxing,0,False
1132, it always looks so nice i was  going to  buy this yellow one,0,False
1133, iraq governmenttroops were handed a severe defeat by isis at saqlawiya there is chatter of over soldiers lost jihadis raving about it,0,False
1134, random scroll lands me here charlie horses durin sex just simply means you did not drink enough water that would ,0,False
1135, when i took my likkle monkey jimmys ,0,False
1136, prime suspect of foley murder is why british jihadi who wait for it hadeclared his allegiance to anonymous ,0,False
1137,baseball for her birthday for some reason  yankee stadium on yelp ,0,False
1138, and let me guess they have yellow cake too heard this story before ,0,False
1139,what the monkey ,0,False
1140, raven symone hair be like i am not colored i am american ,0,False
1141, look at you with yellow fever ,0,False
1142, throw me in garbage can ,0,False
1143, suiting up again tonight indiana ncaa hoosier daddy hoosier nation hoosiers,0,False
1144, derek jeter as a lifelong yankees man i will miss you first ballot unanimous,0,False
1145, a portable septic tank for allllll those pesky feelings ,0,False
1146, coach says players will not need motivation to get back on track following paul george injury rather they will play to ,0,False
1147,i see your big boy in the oreo ,0,False
1148, squak squak squak squak me bird shut up squak alex that was an act of defiance ,0,False
1149, i am one proud man ,0,False
1150, this the i play soccer cheat on girls and wear khaki coloured cargos haircut ,0,False
1151, yes we did attack harass threaten mock and bully any woman or minority who dared not fall in line with our progressive ,0,False
1152, the little girl tom sawyer gets trapped in the cave along with injun joe and almost die injun joe dies and they find his treasure,0,False
1153, paul mocks clinton with hillarys losers picture with failed candidates ,0,False
1154, cheese crackers lacking ,0,False
1155,jihadis taunting america spreading paranoia tents that appeared in a video of a daesh training camp near mosul ,0,False
1156, this would never happen at a non colored award show ,0,False
1157,thanks charlie have a great evening ,0,False
1158, am whizzing crackers my cats got into the are now playing hockey with them  crazycats ,0,False
1159,i used to chug vodka and orange juice i also used to chug vodka and gatorade i used to chug vodka ,0,False
1160,motor and tranny i have a triton motor and transmission with miles that came off a  ,0,False
1161, brown colored eyes are really blue under a layer of melanin ,0,False
1162,they come out charlie sheen they come out coupe machine ,0,False
1163, yankees unveil beautiful derek jeter cage in monument park ,0,False
1164,i am a celestial body hello ,0,False
1165, last year i had to explain why queer theory is the acceptable academic term,0,False
1166, she may be dumb as a stump but even sarah mocks obama ,0,False
1167,what be the peckin order white christian colored porto ricans arab jews i donts know i be ,0,False
1168,looks like a tool but is useful as a clay hammer ,0,False
1169, so city lights is a charlie chaplin movie by ,0,False
1170, golden oreos regular oreos yes ,0,False
1171, vibe with me doing someone wrong for the sole  reason that they would wrong will only bring more negative karma,0,False
1172, walk off win ,0,False
1173,thanks charlie ,0,False
1174,yankees getting killed,0,False
1175, anyone bring in a monkey ,0,False
1176,you all know skip bayless is about to slit his wrists over romo ,0,False
1177, love frat boy soft long soles,0,False
1178, i never did those games but i was obsessed with angry birds which is why it took me so long to do because i was scared ,0,False
1179,nobody gives me a trophy because i am old and colored favstartweets ,0,False
1180, have heard some good grumblings that bugs worse in recent years  because of microphone shutdown ,0,False
1181,it is a brand new day and the birds they chirpin,0,False
1182, oreo cheesecake bars ,0,False
1183, hey do you have that screen shot of wiki page being updated regarding the garbage can incident ,0,False
1184, if you used the obamacare website you should definitely change your password  h that is sad boon,0,False
1185, oreo cheesecake bars ,0,False
1186,  to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer,0,False
1187,the republican governor of missouri says he is sorry he called law anglo american law racist pig that he is ,0,False
1188,i could not press send that tweet about anchor babies was even too raw for me ,0,False
