index,label,text
1542,0,hey i am  going to  get some sort of bird tattooed on my body accompanied with an anchor rope situation no one doing that right now right 
1543,0,hi charlie eating leftover candy 
1544,0,high watching dawn of planet of the apes stonernation lifecomplete
1545,0,match but when i pull up its other niccas with your 
1546,0,hold all your ghetto labeled and endorsed vodka brands you can rum me silly any day shivermetimbers
1547,0,holy monkey balls its warm today
1548,0,home to chicken and penne alfredo and oreos and banjo
1549,0,homemade soup is very good with vegetables on the side with crackers 
1550,0,homework and boonies date with caitlin tonight 
1551,0,horny called me asking her to buy her a drink this morning and then this  aboo walks in with a sonic drink in her hand done
1552,0,houston has so many bad drivers
1553,0,how about a charles in charge movie with shia lebouf as charlie and ryan gosling as buddy why not 
1554,0,how about them redskins 
1555,0,how is angry birds the movie going to work they just floating bird heads 
1556,0,how is that not a yellow on ronaldo for full on body bumping the referee 
1557,0,how long after the redskins change their will all memorabilia redskind name be deemef racist and therefore illegal any thoughts 
1558,0,how long are they going to let the fools in ferguson continue stop disperse them by whatever means necessary 
1559,0,how many yankees players have hits you have to put derek jeter in the conversation for best yankee ever his numbers demand it 
1560,0,how the hell was david murphy hit not a home run clearly over the yellow line another umpire mess up 
1561,0,hugs or kisses hugs it gives you a warm fuzzy feeling 
1562,0,i have not watched a single episode of however i am watching the reunion this man i mean the levels of ratcheticity
1563,0,i love my but most days they remind me why birth control is important later in life i miss my baby bird come home 
1564,0,i almost stepped on a bird running around the floor they are so creepy
1565,0,i also had a dream that i went to the show and was rude to me and was getting badly hit on by some creep
1566,0,i always suprised that i has mo while followers den colored
1567,0,i am a yankee by birth and lived much of my life in north i see no diff in level of racism 
1568,0,i am a celestial body hello 
1569,0,i am currently using a yellow marker that is literally called spanish orange for this drawing of absolute perfection 
1570,0,i am extremely sad to have to admit that some of the best century arabic rhymes have been written by jihadis
1571,0,i asked the name of the bird ancient egyptians used as the isun of god heru horus the pheonix firebird 
1572,0,i ate a monkey andnowihaveebola
1573,0,i be jamming skid row kix cinderella damn yankees bon jovi definitely leppard whitesnake extreme vinnie vincent invasion ratt scorpions
1574,0,i been to mushroom mountain once or twice but who is countin but nothin compares to these blue yellow purple pills 
1575,0,i can hear birds outside 
1576,0,i can hear my mom playing flappy bird in the living room 
1577,0,i can hear the birds chirpin 
1578,0,i can but i cannot jig like that new  ing got so much in it that you could do you areally gotta be in shape for it 
1579,0,i cannot even find it in me to mock anymore this is scary this mass ignorance is terrifying yes i agree 
1580,0,i cannot play flappy bird it makes me angry 
1581,0,i cannot sleep so i am watch spongebob and eat crackers and peanut butter
1582,0,i cannot take you serious if you wear colored contacts 
1583,0,i cannot wait to post the designs of my new walkout shirts sweaters and hats should have the official mock up done tomorrow they are sexy 
1584,0,i cannot wait to watch the isam nots put their weiner right in the cowboys butts dallas is bad
1585,0,i cannot watch charlie cloud  because i cry like a little baby every single time 
1586,0,i cannot express how infinitely better the book is to this garbage 
1587,0,i confess i am autistic or something i thought aerosmith dreamon was ledzeppelin until like yesterday retarded
1588,0,i could go for a brownie right now
1589,0,i could not press send that tweet about anchor babies was even too raw for me 
1590,0,i definitely got a few shades darker cutting my mama grass there goes my yellow frame 
1591,0,i didnt buy any alcohol this weekend and only bought proud that i still have 
1592,0,i do not talk bad regarding sports 
1593,0,i do not blame crash for not sharing with you you you will probably talk bad about it like you had food trucks 
1594,0,i do not know what you been told but i love them project
1595,0,i do not know what is more stressful midterms or flappy birds 
1596,0,i do not own any onslaught on vinyl i may have to get one now their new is available in army green coloured vinyl
1597,0,i do not want to deal with yesterday problem there a reason it got thrown out in the first place
1598,0,i done been to the top i done sipped the juice and with that being said bird crumbs will never do 
1599,0,i dont understand rich people who dress like that
1600,0,i feel utterly retarded thanks big brother 
1601,0,i find it amusing that senator is an anchor baby 
1602,0,i found your arm in that receptacle and your leg in the mud down by that istream you should consider keeping better track of your limbs
1603,0,i from the planet of apes king kong clips
1604,0,i get a pound bag of dog 
1605,0,i got a uncle through marriage dude got hips like big momma i swear all the little kids mock his walk and he would not even know it
1606,0,i got dirty birds hey shoot like larry bird hey
1607,0,i got my eyes on this red bone
1608,0,i got to get the garbage out and make breakfast for start laundry soyou all be good till i get back cracker out 
1609,0,i grew to hate blonde and primary colored weaves but that would not stop me from requesting some good mouthwork 
1610,0,i had froyo with brownies for dinner tonight being an adult is making these executive decisions
1611,0,i hate chunky pasta sauce keep pesky vegetables way from me
1612,0,i hate hashtag activism no lie i think of it is bad 
1613,0,i hate being profiled i am not country i am not a hick i am eric dean vestal and i am doing what makes me happy not anything else 
1614,0,i hate my dog name it sounds so ghetto 
1615,0,i hate that i wake up early the morning after i drink but the fact that there was a cold yellow gatorade in the fridge gets me so happy
1616,0,i hate that boy  the squinty eyes in the game of thrones such a prick hope he gets killed
1617,0,i hate when females try to sound like bird heads
1618,0,i hate yellow jackets cannot feel arms and back 
1619,0,i have a feeling tonight will be bad 
1620,0,i have never actually seen a yellow duck 
1621,0,i have no clothes that make me look like a redneck but i tried my best 
1622,0,i have really light colored eyebrows naturally and it is not ok
1623,0,i have to dress up tomorrow for mock interviews and i still do not know how to tie the tie 
